,file_path,mfcc_a_0,mfcc_a_1,mfcc_a_2,mfcc_a_3,mfcc_a_4,mfcc_a_5,mfcc_a_6,mfcc_a_7,mfcc_a_8,mfcc_a_9,mfcc_a_10,mfcc_a_11,mfcc_a_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_a_0,chroma_a_1,chroma_a_2,chroma_a_3,chroma_a_4,chroma_a_5,chroma_a_6,chroma_a_7,chroma_a_8,chroma_a_9,chroma_a_10,chroma_a_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,rolloff_a,rolloff_std,melspect_a,melspect_std,rmseP_a,rmseP_std,rmseH_a,rmseH_std,centroid_a,centroid_std,bw_a,bw_std,contrast_a,contrast_std,polyfeat_a,polyfeat_std,tonnetz_a,tonnetz_std,zcr_a,zcr_std,onset_a,onset_std,bpm,rmseP_skew,rmseP_kurtosis,rmseH_skew,rmseH_kurtosis,beats_a,beats_std
0,c037a64fe93b18301a74545f10f76ee30161c04d,-304.3125,195.6796,4.6002064,-51.742577,-15.158559,-9.141789,-30.359156,-27.649654,-8.466379,-1.151867,-4.2092867,-5.9856286,-7.9834948,24.023045,13.964403,18.704536,9.838853,10.534342,7.3340096,8.923874,8.9734535,9.301024,9.228395,10.024035,10.661769,11.627394,0.19988129,0.06492737,0.13750994,0.075082645,0.13799262,0.2986624,0.114271976,0.28900343,0.32123527,0.40716618,0.1337016,0.09232982,0.21119894,0.10980574,0.17597649,0.12071385,0.18389158,0.24154997,0.12683077,0.23102954,0.21792263,0.259912,0.19016124,0.12670879,1645.4899978637695,337.4083642342906,5.8877044,51.35355,0.015137768090276666,0.014593948218360952,0.08887477139033437,0.042688795386231326,1055.3302674738188,159.32576768462673,894.7873465855843,127.39843986738865,21.550890852476673,10.329695890409283,-0.00012682066629838767,4.7238265521955074e-05,0.02545717441749467,0.23192003746658654,0.03853740692138672,0.007204620774979769,1.0634005,0.78540015,105.46875,3.600691675855529,23.576447895405206,0.9977337758584952,0.46749162310522285,14.506338082402772,8.516138160960029
1,c4f9f8966177fb9e5af8197e715a7b753c40b8a4,-375.60822,170.7004,-24.11782,-25.687237,15.844667,-5.0534663,-8.824063,-1.3564873,-16.363083,-15.365125,-3.0689502,-9.826308,-16.407185,44.60012,29.585638,22.947374,13.177324,14.397811,12.220691,8.165174,7.486511,10.4877205,8.065991,6.9412103,7.360247,7.3029437,0.22204268,0.15096906,0.15137064,0.1304399,0.15607092,0.19324319,0.26878738,0.30549294,0.29515326,0.321296,0.2138639,0.25964266,0.18062505,0.1471399,0.15287054,0.12507838,0.1554539,0.17360897,0.18790053,0.19427715,0.1693795,0.17743984,0.19085158,0.19990256,2540.859088897705,635.6873897153172,0.8472956,7.234189,0.01511610925273101,0.019287230367105567,0.022330382101074808,0.021461293636282235,1476.3588661645474,326.95135066411973,1281.056111449255,278.93426498967415,21.55396897961908,10.68559443186634,-3.976909984725401e-05,3.252455625187757e-05,0.010199073541047245,0.1613121032274361,0.04701499938964844,0.016197836846056284,1.2948256,1.6833886,123.046875,1.773171346035364,2.8965436420588757,1.6020084114661397,2.4584079844657225,14.786854119425549,8.471964932342335
2,eee64f93ed65be050811033bbedf3b172ac9a2c4,-326.20154,176.32347,-1.4232662,-31.47113,13.106285,9.871706,-12.823929,-10.892403,-3.6206996,-4.1476355,-4.967427,-4.594705,-2.0581222,32.464703,18.314547,25.812763,15.321512,12.35197,10.917346,8.121278,10.037825,8.322238,7.2582374,7.739156,8.174555,9.519882,0.15876584,0.23120685,0.37437567,0.10781975,0.29375643,0.17141676,0.18008105,0.15752034,0.18174036,0.43479842,0.034336925,0.09158748,0.16974546,0.12869184,0.27349576,0.14714748,0.23223352,0.19320221,0.14588752,0.17514706,0.1409022,0.19080023,0.08629805,0.1274266,2047.5132179260254,297.0147849469883,2.7259517,30.332922,0.010454945275254809,0.015105675732821322,0.05100893576809603,0.05190876362691544,1207.8426809076193,192.50713536176326,1046.4536981898793,183.43848865898434,22.580571501057957,10.471249754844273,-7.883819949246696e-05,6.306055150608156e-05,0.010288389680186942,0.22566749369266884,0.04430942535400391,0.014294400537566233,1.0696074,0.8011746,129.19921875,4.254307358056641,23.93364289416149,1.6997411303119778,2.2331901852279064,14.612674690388976,8.447623587515196
3,cbd92f3c450a0a64a50d6aa8b446483c7d72b2af,-274.96243,167.20071,-0.44950667,8.221432,9.7723675,9.382514,-11.982567,-4.3760376,-4.6097174,-6.5769205,-14.7002535,-11.368732,-7.3652267,44.43298,13.340864,29.004784,14.684277,14.330969,12.207239,11.197851,10.567059,9.286043,8.529988,8.878604,7.559105,8.355684,0.31538475,0.21754389,0.07216144,0.032105327,0.15776098,0.17384183,0.06116929,0.16899034,0.16214947,0.36773592,0.4484667,0.24144158,0.26313594,0.18439902,0.09079744,0.0721531,0.17072807,0.17026564,0.09729987,0.14392641,0.13831376,0.20739844,0.21726525,0.15575066,2706.891860961914,1165.702591649297,5.719567,40.26196,0.021563592022893038,0.022081253533658207,0.08255017408601846,0.04426344494401853,1602.586579201496,430.53030140528523,2438.470683959671,478.4025439860193,23.24010720612777,12.42887559715844,-0.00012511250081532975,6.219552884333667e-05,0.041885428548443834,0.1722212930771193,0.029800987243652342,0.014741785509500567,1.6246078,1.5178142,139.6748310810811,1.9837623961057864,4.490558884759847,0.22297171774924837,-0.9643595741264774,14.922354333037559,8.357389240279167
4,181f35d6aa4af933b1e8bed2718faa844f7ef4e7,-315.91992,193.6918,-17.552826,0.63050765,24.395763,-7.074721,-15.386523,-8.6863,-5.141884,-14.934189,-23.219585,-18.904657,-16.662241,32.493866,16.11172,23.520153,11.961041,11.99704,11.7542305,9.680271,8.799167,7.9371853,7.4769244,6.9853826,7.7134113,7.2362885,0.17377055,0.25967827,0.37027514,0.07601603,0.15146065,0.21529607,0.24815111,0.14355464,0.2978088,0.49272794,0.057943165,0.14504203,0.12133485,0.1332244,0.1847863,0.08816846,0.15798944,0.17251648,0.15838724,0.16289851,0.14466608,0.16473171,0.08322787,0.12812668,2400.0353050231934,598.3462776912779,2.0724208,12.984562,0.015802710028804158,0.016495708721484956,0.048058397585439984,0.022284387148868327,1308.8002698753621,311.8268694622368,1698.2328890162535,281.85078536895213,21.318016533502337,11.704661257670482,-8.373170869365828e-05,3.807452972234095e-05,-0.022050814366695655,0.1700664112757194,0.030979728698730467,0.014080456912753248,1.331286,1.0881226,105.46875,2.1953926774976993,5.547119916957046,0.7907092472019545,0.16577253709989925,14.70068724925868,8.636843672904314
5,517f33f1da6529d5ff33e7d555c779675afd6023,-312.10785,141.2518,8.193064,18.381544,32.90934,13.38663,-5.7695556,15.850149,-13.970919,-7.0532928,-16.535269,7.4251113,-0.41445988,41.59212,19.950075,30.549263,12.259796,15.573982,12.659285,10.129928,8.754858,9.655768,8.364656,9.301595,11.461415,13.717472,0.1988202,0.14393148,0.21689844,0.18059906,0.15925662,0.20082743,0.33224097,0.083490536,0.18190949,0.18626317,0.22023472,0.54200494,0.09919663,0.13888302,0.20912196,0.13845229,0.17182119,0.14405106,0.16434382,0.0947703,0.11978122,0.10955983,0.1364967,0.2090722,4007.673969268799,2120.4029498654163,2.5687242,24.91245,0.01581645745552073,0.016763328713836827,0.05303875072016977,0.03694410899137773,2081.6003817766173,636.6037346266661,3193.0111543170397,686.8291344459154,22.869428829536584,13.895138516274177,-7.534082673465379e-05,4.4857804625530125e-05,-0.02666762044415511,0.16263233524695067,0.03785133361816406,0.023612870368659295,1.6336529,1.648593,97.50884433962264,2.8751566769205463,12.325590656788954,1.3445230102570096,1.8180079282560975,14.730217964736916,8.573347862407791
6,817008b35994d1e382e05183004f29732ed9de94,-363.2036,140.95357,-46.006195,9.1713915,13.590502,9.023529,7.13553,-7.645406,-1.5954776,-13.4087925,-9.273272,-6.0814366,-13.127527,31.144108,21.95859,17.419401,16.401527,9.9676285,7.0489864,6.8821807,8.017756,7.759835,6.408864,7.487612,9.80195,12.50518,0.25668186,0.18218955,0.24616952,0.16854891,0.19887277,0.27518877,0.07746507,0.091015875,0.12930286,0.17005733,0.4715309,0.24343391,0.14710552,0.17564723,0.19639552,0.19815627,0.20525566,0.19775468,0.096648134,0.11461006,0.15454468,0.124558456,0.25966468,0.11934071,3787.3287391662598,1190.9985800616366,0.6579629,7.447604,0.007723501235551519,0.01064865259574685,0.02543169379816541,0.02472560283660179,2097.9550900085774,510.2788203213653,2097.742835169263,466.50079625603234,22.145346142006044,13.543408536206245,-3.894411715835126e-05,2.943540353563085e-05,-0.027721234862566994,0.2139955367624069,0.05509738922119141,0.021927832374212704,1.2404467,0.9629138,151.99908088235293,3.283289760078068,14.191663152485642,1.4675784341819407,1.2581670833263443,14.837703783267692,8.488119094146136
7,4c448b6ef8a7c6942248205dfa97735ff5b12249,-398.08624,180.95349,15.104675,2.731485,40.771217,12.395857,-10.610241,7.49955,5.1468635,-13.494532,-10.433023,-7.649376,-17.766499,18.29491,11.802385,13.958539,5.7959237,7.7373576,7.563873,7.805047,8.368238,6.9815106,5.851259,6.288683,5.999727,6.401093,0.08200977,0.10118494,0.41282234,0.22908106,0.11418499,0.09197511,0.30091488,0.18214592,0.19642971,0.35870427,0.2230536,0.16813844,0.11257963,0.11118371,0.22765285,0.16685116,0.18615468,0.1307433,0.20686427,0.21361387,0.1678812,0.17956202,0.15334877,0.20203842,1523.4320640563965,532.0155244564545,0.68237156,6.0779157,0.004776931860591088,0.0032131619756843753,0.02960400479867934,0.015365628565655091,746.1300507010659,167.87557036616244,927.3684866599427,124.10609050399967,23.739744959926767,9.535683632535523,-4.354765233499932e-05,1.653011162199967e-05,-1.93315975698762e-05,0.1774400514981926,0.019455146789550782,0.008540391059268007,1.0383651,1.124801,112.34714673913044,2.2474851102963953,6.856694338607321,1.4006770011806748,2.422791865984868,14.518382189239334,8.52767462603482
8,d255847e69af641f2690584df92f990d4fbca6f3,-322.71222,152.60449,-32.36812,-16.827414,9.689776,-9.650202,-6.855512,-7.122921,-16.744234,-10.987966,-1.7546955,-2.9333663,-6.0100904,69.93516,38.377235,33.608334,17.564447,17.988054,17.92075,11.872893,9.663192,10.880641,13.00837,13.132721,10.926159,11.954175,0.21825147,0.280321,0.2484118,0.19404238,0.2325553,0.2928267,0.31824517,0.26536673,0.17922384,0.18013379,0.19931272,0.17297104,0.16858648,0.16446595,0.17367755,0.1474357,0.15343751,0.16957705,0.19345608,0.19860086,0.14072874,0.13577338,0.17650926,0.15082967,3339.0511894226074,1357.3957229927375,3.1465445,29.428066,0.018246372644967646,0.022175679414591042,0.04856488634793232,0.04837863877147083,1853.4274737077146,639.0018956099054,1892.8984942598672,616.4335559095902,21.416026582753044,12.495187806523575,-8.189288137847345e-05,7.261683713816339e-05,-0.006994530821463721,0.15235617716956446,0.05247650146484375,0.02552472424182756,1.3275051,1.6588228,117.45383522727273,2.78881586337229,11.97797795947494,1.029980957896532,0.03598661852482277,14.713973634651602,8.620512419267047
9,c72856423b4955a40eb3f972b3a922baf24216e2,-331.18158,193.68024,-3.9652119,-24.531818,27.229431,15.469559,-5.581982,7.7665772,13.22469,1.0630858,-3.139455,-2.10838,-7.4585404,46.78158,22.82832,32.78116,12.15012,16.3297,13.332768,12.216665,10.940361,10.873517,9.201431,7.8396845,7.327762,8.244628,0.102878414,0.07169861,0.1312155,0.19804063,0.3150789,0.2159607,0.27880937,0.23516846,0.26626524,0.21434645,0.25749126,0.35449114,0.10365944,0.08153363,0.11485968,0.13568808,0.23970601,0.14031675,0.17466728,0.21492063,0.16863431,0.20510906,0.1571578,0.20500654,2027.8473472595215,507.5838808116032,2.3453212,19.581171,0.012889659121408385,0.01608017111794887,0.04797057605938582,0.04061153002350478,1119.748932679293,310.1993129168319,1077.9136640620804,142.8904514261447,21.49234177941214,10.250035058634525,-8.250545824328212e-05,6.42112558243518e-05,0.013221310732917803,0.16850042136208793,0.03729324340820313,0.01799729762675591,1.0732721,0.7908742,114.84375,3.3061754406577464,13.569978650643062,0.9313781084171183,-0.13545975501186502,14.738153319807454,8.630334781787305
10,c7e9c2b8859fc6eacda3e9346dbc6f3d07130c3f,-311.38336,162.80371,-11.808881,17.972076,19.060043,7.8563766,6.2900333,-6.296462,-7.4632554,-1.8125107,1.1158289,-8.426184,-9.636858,44.74664,13.098468,22.81206,11.700936,11.397529,9.487043,7.0289373,10.103851,8.4330845,9.594056,8.485546,7.9731784,7.9030457,0.24388108,0.36905822,0.3064139,0.039045993,0.08406794,0.15117022,0.39272577,0.46347228,0.09502826,0.11130384,0.19044909,0.22028176,0.19267783,0.12776563,0.13995188,0.06932054,0.09993581,0.12906855,0.124919206,0.12960367,0.09592995,0.10093822,0.15711586,0.15088171,2810.108242034912,819.0617390947776,1.1548251,11.726524,0.01248688646059732,0.011853703816069228,0.03264106406204403,0.02031206627873433,1453.8427961019484,370.74274510201207,1836.8497386422519,361.0553556889622,22.80802600989133,13.148749775309094,-6.139401626980908e-05,3.359890459757371e-05,0.009879504511873175,0.12791617596194163,0.03463058471679688,0.013881872332555752,1.5469354,1.6410006,178.20581896551724,1.8597884498128485,3.9484249945354923,2.707025778422538,11.245526474801773,14.732533498247784,8.558538459248002
11,791db0ad755c265825d7efc1e309c3152c15c57e,-346.46698,198.06665,7.389215,-17.439413,23.607075,3.3401046,-20.64037,-7.8259597,-1.3087013,-8.112246,-8.758598,-6.8742957,-4.993435,34.19175,21.331596,22.188425,13.308651,14.391856,12.313809,14.136026,9.494085,9.36753,9.956057,10.2181,12.158497,11.244499,0.13401148,0.20620665,0.15243766,0.15220289,0.19379717,0.32303503,0.06206865,0.17537467,0.1534385,0.24975805,0.49376637,0.10668389,0.1552581,0.21807411,0.14356056,0.18106245,0.21106319,0.21696901,0.097939506,0.1915899,0.14407468,0.18781058,0.21229263,0.10683962,1785.3464698791504,519.274905196458,2.2157874,15.525596,0.012242216063516215,0.013367226428310548,0.0513799340403289,0.028422642699301694,965.083136340642,203.9438734728304,942.7490646526606,159.1363945132002,22.223948926334312,9.69461778193655,-7.862287662085661e-05,4.1735166627062265e-05,-0.039897031068407994,0.20417593512468293,0.02952442169189453,0.011049146322271847,1.1640517,1.0248307,129.19921875,2.568511363455577,9.084750796413514,0.5892418419975163,0.12071632852024194,14.700627002123602,8.475426874721569
12,3bb5eab2e67e76b5a00913cf69c3bd3bcad894fe,-305.9374,177.36732,1.5784619,10.946714,10.371667,3.2372673,-18.2786,-19.56637,-19.15101,-21.390438,-18.591623,-14.963031,-14.022656,29.038736,17.791874,18.30945,12.7465,11.934238,11.301281,7.977398,9.007505,8.52051,6.8823547,6.5115876,7.3609605,8.488923,0.19568373,0.15242799,0.28391626,0.27492744,0.1989209,0.23920675,0.36330923,0.3524267,0.104179,0.15567228,0.18831293,0.11831238,0.16951916,0.12537618,0.16805214,0.2151184,0.14256561,0.1850715,0.20133655,0.19309579,0.14128973,0.15912452,0.17093652,0.1373713,2357.2801208496094,935.0643895489897,2.7528632,17.462368,0.016443204989692376,0.01478873541150494,0.054836283973528424,0.024792792834216138,1385.7517895048172,326.59884550331094,2153.3552454269507,447.16593121575124,22.62988328937246,12.358194953150194,-9.118210164557626e-05,3.6451279957583e-05,0.0065887257468951466,0.16201105786981113,0.02697124481201172,0.00874450342041221,1.5106754,1.4287311,178.20581896551724,1.4885434310812926,2.1472645399099006,0.5404385755632434,0.2573269195179648,14.675539064110493,8.5448547420129
13,977582bd6dff1a976a3c5337b1c1122986dd2610,-320.86737,188.84251,-13.040186,-15.660029,29.314663,-4.9803734,-25.940388,-5.4551754,-3.1698985,-13.498491,-11.085336,-10.418132,-14.881912,43.314644,17.696333,36.6535,10.157145,20.855894,9.243028,12.607813,10.449717,10.377034,8.470952,8.405513,7.9505577,8.905173,0.21373191,0.43594155,0.13554235,0.15496358,0.1846418,0.14455625,0.37434992,0.13177642,0.10358949,0.16822706,0.29445797,0.2373131,0.14364171,0.2022502,0.11657869,0.18193401,0.15696745,0.15366629,0.21307972,0.10443639,0.12401648,0.15939753,0.14920416,0.2269402,2347.573356628418,819.1345853848856,2.1750615,15.131505,0.01999378680160753,0.023508588960621933,0.04668622643743877,0.03147470444089125,1302.979458621809,447.3691627080313,1297.3730303555446,218.34548490642942,22.76979294873329,10.80847206610363,-8.523326093379759e-05,5.6905768263848106e-05,-0.05716618091746177,0.16193258871916985,0.038738250732421875,0.022062353990066765,1.3666251,1.4732155,105.46875,2.0819373261622505,4.798551758040333,1.4970307543396468,2.824286711274058,14.47406942264085,8.304616217725577
14,a4a34b3fb9f572c72fe8394caaced17fbb98d796,-351.1076,192.33467,-29.208445,9.903441,32.734577,-12.688472,-10.854788,-3.3397355,-17.517637,-18.191431,-8.19221,-10.954855,-11.755729,46.355362,16.903055,34.53937,13.5138645,11.236206,10.363674,9.71162,10.710318,7.3182416,7.9102244,9.207485,9.547505,8.154246,0.11014225,0.10244409,0.15269956,0.37331876,0.0758882,0.14985935,0.22686215,0.30660987,0.27666184,0.2502161,0.46210828,0.11740063,0.14581811,0.15098238,0.14360401,0.21714021,0.099047415,0.14214018,0.16430697,0.15776256,0.15135047,0.1404725,0.17358816,0.08953837,2634.1752433776855,876.2079415558779,0.8139633,4.617721,0.010863093452435503,0.009406087659201643,0.030873915691877224,0.017146047126116205,1393.0286784935677,492.64604171147266,1428.0847672104235,256.74134212290835,22.37708658375799,11.379864967875216,-5.8846528078460245e-05,3.36458672649427e-05,-0.015988824673184864,0.17911727502195585,0.04259185791015625,0.025704144235522423,1.3761648,1.2505585,123.046875,1.6246897847959176,3.505301836090096,1.2257811697421335,1.6401853082365623,14.891984684584216,8.476948659407748
15,cc26b3fff957c13ee0f24f258e5b203783971bae,-300.42157,204.30034,-44.81266,-11.772137,15.230237,-18.463278,-12.62096,-5.966218,-16.250813,-16.728882,-8.66893,-7.265784,-9.665285,36.374405,23.466312,35.257885,23.595982,11.530875,14.207176,9.778873,8.764622,9.903618,9.913626,9.013492,10.553507,10.481989,0.18191567,0.17627808,0.29848325,0.16332898,0.118960425,0.42725125,0.112349674,0.1548378,0.20191589,0.22176456,0.4508926,0.1325546,0.14543873,0.15362893,0.1665674,0.18781815,0.12231157,0.15502636,0.10517727,0.14835432,0.1675466,0.14852063,0.19460295,0.09004199,2677.140712738037,873.6404996754458,1.4628665,7.3762703,0.015519923328899992,0.012970555345761338,0.046127565715624354,0.019014361187390312,1539.8705566526903,570.420704187542,1343.6016203113659,251.07170463270538,22.415304870735255,11.080246137250336,-9.092876672275036e-05,3.1738991097779224e-05,-0.050133080259158774,0.14301814995257464,0.052637672424316405,0.026876161735665722,1.363112,1.4719746,103.359375,2.010474292031161,4.940372341634518,0.6304743180002648,-0.41387774122368404,14.49087709750567,8.451566229123898
